DATE,PROVINCE,TESTS_ALL,TESTS_ALL_POS,CASES,REGION,NR_REPORTING,TOTAL_IN,TOTAL_IN_ICU,TOTAL_IN_RESP,TOTAL_IN_ECMO,NEW_IN,NEW_OUT,PROV,POP
2020-03-15,Antwerpen,180,18,24,Flanders,14,50,9,4,0,8,8,VAN,1869730
2020-03-15,BrabantWallon,50,7,6,Wallonia,2,5,2,2,0,1,0,WBR,406019
2020-03-15,Brussels,106,17,28,Brussels,14,58,11,8,0,7,2,BRU,1218255
2020-03-15,Hainaut,205,49,30,Wallonia,15,56,13,11,1,26,1,WHT,1346840
2020-03-15,Limburg,84,7,37,Flanders,7,20,6,3,0,9,3,VLI,877370
2020-03-15,Liège,133,17,15,Wallonia,12,22,2,1,0,4,1,WLG,1109800
2020-03-15,Luxembourg,2,0,1,Wallonia,3,4,0,0,0,3,0,WLX,286752
2020-03-15,Namur,51,3,1,Wallonia,6,2,1,1,0,0,0,WNA,495832
2020-03-15,OostVlaanderen,102,10,19,Flanders,14,16,5,1,0,5,1,VOV,1200945
2020-03-15,VlaamsBrabant,162,23,27,Flanders,6,14,2,0,0,2,0,VBR,1155843
2020-03-15,WestVlaanderen,150,12,16,Flanders,11,19,3,1,0,6,2,VWV,1525255
2020-03-16,Antwerpen,298,40,46,Flanders,14,63,12,5,0,12,1,VAN,1869730
2020-03-16,BrabantWallon,79,13,17,Wallonia,2,8,2,2,0,3,0,WBR,406019
2020-03-16,Brussels,120,41,62,Brussels,15,81,14,11,0,11,4,BRU,1218255
2020-03-16,Hainaut,155,27,46,Wallonia,13,89,19,14,1,28,0,WHT,1346840
2020-03-16,Limburg,105,19,35,Flanders,7,25,9,4,0,7,0,VLI,877370
2020-03-16,Liège,265,32,48,Wallonia,13,24,2,2,0,2,1,WLG,1109800
2020-03-16,Luxembourg,46,4,5,Wallonia,3,5,1,1,0,0,1,WLX,286752
2020-03-16,OostVlaanderen,212,16,36,Flanders,14,23,6,2,0,4,0,VOV,1200945
2020-03-16,VlaamsBrabant,221,33,43,Flanders,6,23,7,2,0,13,0,VBR,1155843
2020-03-16,WestVlaanderen,302,38,40,Flanders,11,25,6,7,0,9,6,VWV,1525255
2020-03-17,Antwerpen,318,56,54,Flanders,14,89,14,10,1,17,5,VAN,1869730
2020-03-17,BrabantWallon,87,22,18,Wallonia,2,10,2,2,0,3,1,WBR,406019
2020-03-17,Brussels,213,54,29,Brussels,16,115,23,16,1,16,5,BRU,1218255
2020-03-17,Hainaut,285,64,52,Wallonia,14,108,25,18,1,27,3,WHT,1346840
2020-03-17,Limburg,96,24,66,Flanders,7,34,13,5,0,22,11,VLI,877370
2020-03-17,Liège,300,52,45,Wallonia,12,29,5,3,0,5,2,WLG,1109800
2020-03-17,Luxembourg,28,0,3,Wallonia,3,8,1,0,0,2,0,WLX,286752
2020-03-17,Namur,50,7,9,Wallonia,6,4,1,1,0,0,0,WNA,495832
2020-03-17,OostVlaanderen,289,42,39,Flanders,14,32,8,4,0,10,2,VOV,1200945
2020-03-17,VlaamsBrabant,225,54,41,Flanders,6,33,3,1,0,9,0,VBR,1155843
2020-03-17,WestVlaanderen,299,47,56,Flanders,11,35,5,6,0,11,2,VWV,1525255
2020-03-18,Antwerpen,319,39,55,Flanders,14,125,19,14,1,35,26,VAN,1869730
2020-03-18,BrabantWallon,98,18,25,Wallonia,2,14,3,3,0,5,0,WBR,406019
2020-03-18,Brussels,200,51,58,Brussels,16,124,29,18,2,18,5,BRU,1218255
2020-03-18,Hainaut,190,50,77,Wallonia,14,130,29,21,1,25,4,WHT,1346840
2020-03-18,Limburg,201,46,58,Flanders,7,57,18,7,0,22,2,VLI,877370
2020-03-18,Liège,311,89,47,Wallonia,12,41,2,2,0,13,4,WLG,1109800
2020-03-18,Luxembourg,85,17,15,Wallonia,3,15,2,2,0,3,1,WLX,286752
2020-03-18,Namur,88,13,21,Wallonia,6,6,1,1,0,4,0,WNA,495832
2020-03-18,OostVlaanderen,433,55,53,Flanders,14,52,12,10,0,24,3,VOV,1200945
2020-03-18,VlaamsBrabant,259,54,61,Flanders,5,36,7,4,0,5,2,VBR,1155843
2020-03-18,WestVlaanderen,486,56,58,Flanders,11,50,9,6,0,25,1,VWV,1525255
2020-03-19,Antwerpen,483,90,82,Flanders,14,155,22,16,1,35,6,VAN,1869730
2020-03-19,BrabantWallon,128,28,26,Wallonia,2,15,4,4,0,2,1,WBR,406019
2020-03-19,Brussels,226,55,55,Brussels,16,156,35,24,2,33,12,BRU,1218255
2020-03-19,Hainaut,280,90,72,Wallonia,14,167,36,29,1,33,11,WHT,1346840
2020-03-19,Limburg,285,76,97,Flanders,7,77,18,9,0,18,2,VLI,877370
2020-03-19,Liège,585,120,80,Wallonia,13,59,5,2,0,21,4,WLG,1109800
2020-03-19,Luxembourg,130,44,46,Wallonia,3,23,6,3,0,10,2,WLX,286752
2020-03-19,Namur,116,34,21,Wallonia,6,8,2,1,0,1,0,WNA,495832
2020-03-19,OostVlaanderen,386,62,59,Flanders,14,59,16,12,0,22,6,VOV,1200945
2020-03-19,VlaamsBrabant,320,61,70,Flanders,6,50,11,7,0,10,1,VBR,1155843
2020-03-19,WestVlaanderen,400,58,73,Flanders,11,75,10,8,0,22,4,VWV,1525255
2020-03-20,Antwerpen,335,76,67,Flanders,14,185,32,26,1,40,13,VAN,1869730
2020-03-20,BrabantWallon,85,21,19,Wallonia,2,19,4,4,0,4,0,WBR,406019
2020-03-20,Brussels,266,75,69,Brussels,16,193,46,32,2,29,4,BRU,1218255
2020-03-20,Hainaut,318,89,79,Wallonia,14,216,38,36,2,42,5,WHT,1346840
2020-03-20,Limburg,234,91,111,Flanders,7,114,27,13,0,31,7,VLI,877370
2020-03-20,Liège,536,142,73,Wallonia,12,78,18,13,1,30,4,WLG,1109800
2020-03-20,Luxembourg,15,9,3,Wallonia,3,26,7,5,1,9,4,WLX,286752
2020-03-20,Namur,78,19,15,Wallonia,6,18,1,1,0,11,4,WNA,495832
2020-03-20,OostVlaanderen,355,71,74,Flanders,14,84,20,14,0,50,4,VOV,1200945
2020-03-20,VlaamsBrabant,275,76,77,Flanders,6,69,18,11,0,17,2,VBR,1155843
2020-03-20,WestVlaanderen,435,97,64,Flanders,11,99,17,13,0,25,8,VWV,1525255
2020-03-21,Antwerpen,292,74,63,Flanders,14,219,38,30,1,46,16,VAN,1869730
2020-03-21,BrabantWallon,74,22,14,Wallonia,2,24,5,4,0,6,0,WBR,406019
2020-03-21,Brussels,144,50,44,Brussels,16,248,56,34,2,40,11,BRU,1218255
2020-03-21,Hainaut,226,77,58,Wallonia,14,224,50,42,1,31,10,WHT,1346840
2020-03-21,Limburg,254,88,62,Flanders,7,146,29,15,0,37,7,VLI,877370
2020-03-21,Liège,376,130,74,Wallonia,13,124,27,16,1,38,7,WLG,1109800
2020-03-21,Luxembourg,42,8,8,Wallonia,3,36,9,8,0,11,2,WLX,286752
2020-03-21,Namur,88,16,9,Wallonia,6,22,4,3,1,9,0,WNA,495832
2020-03-21,OostVlaanderen,304,63,39,Flanders,14,126,29,19,0,52,8,VOV,1200945
2020-03-21,VlaamsBrabant,241,73,47,Flanders,6,84,20,12,0,17,6,VBR,1155843
2020-03-21,WestVlaanderen,175,36,37,Flanders,11,131,23,17,0,33,7,VWV,1525255
2020-03-22,Antwerpen,195,50,55,Flanders,14,258,42,32,1,46,6,VAN,1869730
2020-03-22,BrabantWallon,47,13,23,Wallonia,2,29,5,5,0,6,0,WBR,406019
2020-03-22,Brussels,110,42,63,Brussels,16,283,58,42,2,41,13,BRU,1218255
2020-03-22,Hainaut,166,54,64,Wallonia,14,268,59,46,2,37,5,WHT,1346840
2020-03-22,Limburg,144,51,45,Flanders,7,166,30,24,0,29,10,VLI,877370
2020-03-22,Liège,186,52,60,Wallonia,13,171,29,23,1,35,11,WLG,1109800
2020-03-22,Luxembourg,30,8,12,Wallonia,3,44,11,7,0,8,2,WLX,286752
2020-03-22,Namur,46,15,16,Wallonia,6,27,7,3,2,4,0,WNA,495832
2020-03-22,OostVlaanderen,165,30,44,Flanders,14,153,37,24,0,20,2,VOV,1200945
2020-03-22,VlaamsBrabant,110,45,43,Flanders,5,91,17,12,0,20,5,VBR,1155843
2020-03-22,WestVlaanderen,165,44,46,Flanders,11,156,27,21,0,27,7,VWV,1525255
2020-03-23,Antwerpen,411,143,194,Flanders,14,308,56,42,1,46,7,VAN,1869730
2020-03-23,BrabantWallon,94,35,31,Wallonia,2,31,6,6,0,3,0,WBR,406019
2020-03-23,Brussels,272,122,116,Brussels,16,298,67,48,3,21,9,BRU,1218255
2020-03-23,Hainaut,250,91,121,Wallonia,14,308,65,48,1,44,8,WHT,1346840
2020-03-23,Limburg,219,84,145,Flanders,7,181,38,27,0,24,10,VLI,877370
2020-03-23,Liège,654,227,166,Wallonia,13,194,31,26,1,23,11,WLG,1109800
2020-03-23,Luxembourg,130,38,44,Wallonia,3,47,18,10,0,4,0,WLX,286752
2020-03-23,Namur,68,21,32,Wallonia,6,34,7,6,0,9,3,WNA,495832
2020-03-23,OostVlaanderen,436,122,144,Flanders,14,166,41,32,0,22,4,VOV,1200945
2020-03-23,VlaamsBrabant,303,93,132,Flanders,6,136,25,16,0,32,5,VBR,1155843
2020-03-23,WestVlaanderen,419,124,191,Flanders,11,180,31,25,0,29,3,VWV,1525255
2020-03-24,Antwerpen,546,178,172,Flanders,13,373,70,54,1,84,18,VAN,1869730
2020-03-24,BrabantWallon,90,30,34,Wallonia,2,37,9,9,0,8,3,WBR,406019
2020-03-24,Brussels,278,111,122,Brussels,15,319,77,49,4,52,17,BRU,1218255
2020-03-24,Hainaut,360,147,130,Wallonia,14,336,77,58,1,38,11,WHT,1346840
2020-03-24,Limburg,377,167,135,Flanders,7,235,44,32,0,61,16,VLI,877370
2020-03-24,Liège,685,241,163,Wallonia,12,196,38,27,1,28,14,WLG,1109800
2020-03-24,Luxembourg,48,20,23,Wallonia,3,52,18,10,0,8,1,WLX,286752
2020-03-24,Namur,107,35,29,Wallonia,6,42,10,8,0,11,0,WNA,495832
2020-03-24,OostVlaanderen,570,135,155,Flanders,13,186,57,29,1,51,12,VOV,1200945
2020-03-24,VlaamsBrabant,358,112,105,Flanders,6,148,37,19,0,23,14,VBR,1155843
2020-03-24,WestVlaanderen,517,146,119,Flanders,10,216,37,27,0,48,9,VWV,1525255
2020-03-25,Antwerpen,578,199,171,Flanders,14,495,98,72,1,99,10,VAN,1869730
2020-03-25,BrabantWallon,87,32,21,Wallonia,2,40,10,10,0,9,3,WBR,406019
2020-03-25,Brussels,336,141,142,Brussels,15,415,98,67,4,69,25,BRU,1218255
2020-03-25,Hainaut,299,117,114,Wallonia,14,377,83,62,2,46,19,WHT,1346840
2020-03-25,Limburg,334,115,125,Flanders,7,290,59,45,0,64,23,VLI,877370
2020-03-25,Liège,623,208,138,Wallonia,12,252,58,40,1,53,14,WLG,1109800
2020-03-25,Luxembourg,103,30,17,Wallonia,3,63,20,11,0,10,2,WLX,286752
2020-03-25,Namur,139,38,38,Wallonia,6,56,13,10,0,18,5,WNA,495832
2020-03-25,OostVlaanderen,750,202,145,Flanders,14,263,76,47,1,53,10,VOV,1200945
2020-03-25,VlaamsBrabant,439,117,128,Flanders,6,172,42,23,1,31,5,VBR,1155843
2020-03-25,WestVlaanderen,546,146,148,Flanders,11,298,55,35,0,83,12,VWV,1525255
2020-03-26,Antwerpen,525,171,183,Flanders,13,522,96,79,1,74,25,VAN,1869730
2020-03-26,BrabantWallon,88,26,29,Wallonia,2,41,14,12,0,7,5,WBR,406019
2020-03-26,Brussels,215,88,149,Brussels,16,482,114,83,3,76,30,BRU,1218255
2020-03-26,Hainaut,319,116,112,Wallonia,14,416,95,69,2,50,19,WHT,1346840
2020-03-26,Limburg,366,164,179,Flanders,7,323,71,54,0,54,19,VLI,877370
2020-03-26,Liège,912,305,157,Wallonia,12,286,68,50,2,60,23,WLG,1109800
2020-03-26,Luxembourg,98,37,45,Wallonia,3,72,20,11,0,17,7,WLX,286752
2020-03-26,Namur,116,37,33,Wallonia,6,70,18,12,1,13,3,WNA,495832
2020-03-26,OostVlaanderen,694,138,163,Flanders,14,326,85,56,1,43,20,VOV,1200945
2020-03-26,VlaamsBrabant,408,134,140,Flanders,6,187,43,30,1,38,9,VBR,1155843
2020-03-26,WestVlaanderen,536,175,156,Flanders,11,352,66,42,0,58,23,VWV,1525255
2020-03-27,Antwerpen,637,219,190,Flanders,14,627,122,100,2,76,39,VAN,1869730
2020-03-27,BrabantWallon,96,32,43,Wallonia,2,56,14,13,0,12,1,WBR,406019
2020-03-27,Brussels,384,174,185,Brussels,16,581,118,92,4,93,37,BRU,1218255
2020-03-27,Hainaut,471,128,151,Wallonia,14,457,102,74,2,55,22,WHT,1346840
2020-03-27,Limburg,338,135,181,Flanders,7,396,78,55,0,91,19,VLI,877370
2020-03-27,Liège,612,214,97,Wallonia,12,347,88,68,2,75,25,WLG,1109800
2020-03-27,Luxembourg,168,43,34,Wallonia,3,84,18,11,0,16,1,WLX,286752
2020-03-27,Namur,126,31,46,Wallonia,6,79,22,20,2,11,0,WNA,495832
2020-03-27,OostVlaanderen,764,182,221,Flanders,14,393,99,64,2,53,28,VOV,1200945
2020-03-27,VlaamsBrabant,465,139,161,Flanders,6,217,51,36,2,23,11,VBR,1155843
2020-03-27,WestVlaanderen,793,221,185,Flanders,11,413,77,46,0,70,22,VWV,1525255
2020-03-28,Antwerpen,454,120,100,Flanders,14,725,140,109,1,118,45,VAN,1869730
2020-03-28,BrabantWallon,98,32,15,Wallonia,2,56,13,11,0,8,6,WBR,406019
2020-03-28,Brussels,362,181,147,Brussels,16,630,136,108,5,90,52,BRU,1218255
2020-03-28,Hainaut,369,152,104,Wallonia,14,548,115,99,4,84,28,WHT,1346840
2020-03-28,Limburg,492,178,96,Flanders,7,418,89,58,0,48,18,VLI,877370
2020-03-28,Liège,164,61,30,Wallonia,12,375,95,75,3,52,40,WLG,1109800
2020-03-28,Luxembourg,78,30,26,Wallonia,3,90,17,13,0,15,5,WLX,286752
2020-03-28,Namur,137,48,31,Wallonia,6,85,20,19,2,16,4,WNA,495832
2020-03-28,OostVlaanderen,687,190,109,Flanders,14,456,103,70,2,77,39,VOV,1200945
2020-03-28,VlaamsBrabant,501,147,96,Flanders,6,247,50,41,3,47,22,VBR,1155843
2020-03-28,WestVlaanderen,410,113,77,Flanders,11,459,89,53,0,74,37,VWV,1525255
2020-03-29,Antwerpen,292,96,102,Flanders,14,770,151,125,1,64,30,VAN,1869730
2020-03-29,BrabantWallon,68,21,14,Wallonia,2,60,15,12,0,7,3,WBR,406019
2020-03-29,Brussels,278,143,93,Brussels,15,656,131,104,5,98,23,BRU,1218255
2020-03-29,Hainaut,299,115,108,Wallonia,14,610,126,103,5,69,18,WHT,1346840
2020-03-29,Limburg,204,75,72,Flanders,7,457,101,68,0,62,20,VLI,877370
2020-03-29,Liège,133,40,54,Wallonia,12,425,102,87,2,50,13,WLG,1109800
2020-03-29,Luxembourg,45,23,14,Wallonia,3,101,17,14,0,11,2,WLX,286752
2020-03-29,Namur,88,28,23,Wallonia,6,102,26,23,2,22,7,WNA,495832
2020-03-29,OostVlaanderen,383,104,70,Flanders,14,514,113,78,1,72,21,VOV,1200945
2020-03-29,VlaamsBrabant,293,95,58,Flanders,6,269,66,42,3,29,15,VBR,1155843
2020-03-29,WestVlaanderen,285,70,62,Flanders,11,516,94,53,0,61,17,VWV,1525255
2020-03-30,Antwerpen,629,179,231,Flanders,14,818,162,128,1,77,31,VAN,1869730
2020-03-30,BrabantWallon,84,24,36,Wallonia,2,69,18,15,0,9,1,WBR,406019
2020-03-30,Brussels,264,133,138,Brussels,15,790,164,132,6,53,31,BRU,1218255
2020-03-30,Hainaut,371,137,154,Wallonia,14,646,131,112,4,54,19,WHT,1346840
2020-03-30,Limburg,280,107,231,Flanders,7,481,110,79,0,41,15,VLI,877370
2020-03-30,Liège,694,228,245,Wallonia,12,476,114,97,2,66,13,WLG,1109800
2020-03-30,Luxembourg,117,31,56,Wallonia,3,107,18,14,0,12,7,WLX,286752
2020-03-30,Namur,104,35,48,Wallonia,6,112,30,25,2,13,2,WNA,495832
2020-03-30,OostVlaanderen,414,110,218,Flanders,14,570,121,80,1,78,28,VOV,1200945
2020-03-30,VlaamsBrabant,329,84,149,Flanders,6,290,62,46,4,26,8,VBR,1155843
2020-03-30,WestVlaanderen,694,210,204,Flanders,11,538,91,58,0,49,13,VWV,1525255
2020-03-31,Antwerpen,947,272,175,Flanders,14,816,179,146,1,88,98,VAN,1869730
2020-03-31,BrabantWallon,115,31,28,Wallonia,2,64,18,17,0,6,4,WBR,406019
2020-03-31,Brussels,425,145,178,Brussels,16,818,176,139,7,101,71,BRU,1218255
2020-03-31,Hainaut,471,155,233,Wallonia,14,637,132,114,5,54,55,WHT,1346840
2020-03-31,Limburg,684,265,166,Flanders,7,512,112,72,0,87,42,VLI,877370
2020-03-31,Liège,995,307,207,Wallonia,12,500,119,103,3,58,34,WLG,1109800
2020-03-31,Luxembourg,200,91,89,Wallonia,3,103,20,15,0,6,10,WLX,286752
2020-03-31,Namur,179,56,49,Wallonia,6,118,33,29,3,16,4,WNA,495832
2020-03-31,OostVlaanderen,889,213,218,Flanders,14,591,130,87,1,67,50,VOV,1200945
2020-03-31,VlaamsBrabant,658,145,154,Flanders,6,289,66,49,4,22,30,VBR,1155843
2020-03-31,WestVlaanderen,779,197,166,Flanders,11,541,103,63,0,48,38,VWV,1525255
2020-04-01,Antwerpen,732,153,178,Flanders,14,862,202,168,1,96,64,VAN,1869730
2020-04-01,BrabantWallon,119,30,40,Wallonia,2,61,17,15,0,5,10,WBR,406019
2020-04-01,Brussels,532,185,146,Brussels,16,843,183,144,10,85,45,BRU,1218255
2020-04-01,Hainaut,431,143,134,Wallonia,14,677,139,123,6,70,37,WHT,1346840
2020-04-01,Limburg,512,149,170,Flanders,7,503,109,82,0,46,34,VLI,877370
2020-04-01,Liège,701,224,175,Wallonia,12,523,130,116,4,73,40,WLG,1109800
2020-04-01,Luxembourg,199,84,99,Wallonia,3,111,22,18,0,19,12,WLX,286752
2020-04-01,Namur,161,63,58,Wallonia,6,130,34,30,3,20,4,WNA,495832
2020-04-01,OostVlaanderen,898,224,174,Flanders,14,614,132,88,1,67,53,VOV,1200945
2020-04-01,VlaamsBrabant,629,155,152,Flanders,6,330,72,56,4,42,22,VBR,1155843
2020-04-01,WestVlaanderen,829,189,166,Flanders,11,566,104,66,0,61,42,VWV,1525255
2020-04-02,Antwerpen,835,175,166,Flanders,14,875,211,166,1,85,64,VAN,1869730
2020-04-02,BrabantWallon,145,40,29,Wallonia,2,65,19,16,0,7,4,WBR,406019
2020-04-02,Brussels,577,177,155,Brussels,15,902,196,158,7,107,50,BRU,1218255
2020-04-02,Hainaut,429,137,133,Wallonia,14,678,150,125,7,47,50,WHT,1346840
2020-04-02,Limburg,606,202,167,Flanders,7,500,105,78,0,54,37,VLI,877370
2020-04-02,Liège,653,202,194,Wallonia,12,570,135,120,3,88,49,WLG,1109800
2020-04-02,Luxembourg,207,78,62,Wallonia,3,116,22,15,0,14,6,WLX,286752
2020-04-02,Namur,166,61,77,Wallonia,6,140,37,20,2,19,4,WNA,495832
2020-04-02,OostVlaanderen,817,193,153,Flanders,14,616,142,96,3,56,50,VOV,1200945
2020-04-02,VlaamsBrabant,578,150,140,Flanders,6,343,79,55,5,31,23,VBR,1155843
2020-04-02,WestVlaanderen,969,201,173,Flanders,11,578,109,67,0,60,40,VWV,1525255
2020-04-03,Antwerpen,825,198,186,Flanders,13,851,214,175,1,76,64,VAN,1869730
2020-04-03,BrabantWallon,153,44,45,Wallonia,2,64,17,15,0,6,4,WBR,406019
2020-04-03,Brussels,668,193,167,Brussels,16,914,196,164,11,62,80,BRU,1218255
2020-04-03,Hainaut,800,292,198,Wallonia,15,705,155,128,7,47,25,WHT,1346840
2020-04-03,Limburg,651,195,257,Flanders,7,516,105,73,0,67,36,VLI,877370
2020-04-03,Liège,799,282,182,Wallonia,12,573,145,129,2,37,32,WLG,1109800
2020-04-03,Luxembourg,212,79,57,Wallonia,3,121,25,20,0,15,10,WLX,286752
2020-04-03,Namur,221,65,68,Wallonia,6,144,39,31,2,8,7,WNA,495832
2020-04-03,OostVlaanderen,857,201,194,Flanders,14,642,150,111,3,52,49,VOV,1200945
2020-04-03,VlaamsBrabant,603,152,170,Flanders,6,344,84,59,5,26,25,VBR,1155843
2020-04-03,WestVlaanderen,815,162,144,Flanders,11,639,115,80,0,108,43,VWV,1525255
2020-04-04,Antwerpen,555,159,108,Flanders,14,916,230,191,2,68,81,VAN,1869730
2020-04-04,BrabantWallon,114,31,14,Wallonia,2,57,17,15,0,7,9,WBR,406019
2020-04-04,Brussels,494,144,102,Brussels,16,888,197,164,12,75,99,BRU,1218255
2020-04-04,Hainaut,675,212,72,Wallonia,14,706,154,125,7,58,51,WHT,1346840
2020-04-04,Limburg,645,212,86,Flanders,7,506,109,71,0,43,60,VLI,877370
2020-04-04,Liège,515,175,115,Wallonia,12,585,147,135,3,63,41,WLG,1109800
2020-04-04,Luxembourg,107,22,14,Wallonia,3,113,25,20,0,11,14,WLX,286752
2020-04-04,Namur,251,79,38,Wallonia,6,144,39,33,0,12,12,WNA,495832
2020-04-04,OostVlaanderen,749,172,131,Flanders,14,644,153,115,2,73,67,VOV,1200945
2020-04-04,VlaamsBrabant,550,147,132,Flanders,6,307,69,56,5,23,27,VBR,1155843
2020-04-04,WestVlaanderen,610,119,86,Flanders,11,665,121,77,0,66,43,VWV,1525255
2020-04-05,Antwerpen,524,107,79,Flanders,14,939,222,185,2,59,39,VAN,1869730
2020-04-05,BrabantWallon,89,18,16,Wallonia,2,63,19,17,0,6,1,WBR,406019
2020-04-05,Brussels,317,86,82,Brussels,15,899,203,164,14,66,44,BRU,1218255
2020-04-05,Hainaut,462,124,78,Wallonia,14,728,149,123,9,41,16,WHT,1346840
2020-04-05,Limburg,374,98,47,Flanders,7,485,103,70,0,34,37,VLI,877370
2020-04-05,Liège,296,96,96,Wallonia,12,603,152,144,2,32,21,WLG,1109800
2020-04-05,Luxembourg,66,16,12,Wallonia,3,119,28,24,0,3,1,WLX,286752
2020-04-05,Namur,127,37,37,Wallonia,6,151,41,34,2,14,4,WNA,495832
2020-04-05,OostVlaanderen,485,131,110,Flanders,14,659,151,117,2,41,28,VOV,1200945
2020-04-05,VlaamsBrabant,487,100,45,Flanders,6,313,71,52,5,26,16,VBR,1155843
2020-04-05,WestVlaanderen,431,64,40,Flanders,11,661,128,83,1,36,28,VWV,1525255
2020-04-06,Antwerpen,745,158,247,Flanders,14,965,223,188,2,46,36,VAN,1869730
2020-04-06,BrabantWallon,133,30,48,Wallonia,2,66,19,14,0,4,1,WBR,406019
2020-04-06,Brussels,560,136,169,Brussels,15,921,203,165,15,47,31,BRU,1218255
2020-04-06,Hainaut,531,139,224,Wallonia,14,726,145,121,8,32,16,WHT,1346840
2020-04-06,Limburg,391,93,258,Flanders,7,502,97,64,0,32,10,VLI,877370
2020-04-06,Liège,804,255,190,Wallonia,12,619,151,143,3,36,24,WLG,1109800
2020-04-06,Luxembourg,142,42,51,Wallonia,3,125,28,21,0,11,3,WLX,286752
2020-04-06,Namur,129,44,76,Wallonia,6,148,41,32,2,6,2,WNA,495832
2020-04-06,OostVlaanderen,663,175,213,Flanders,14,691,154,116,2,50,16,VOV,1200945
2020-04-06,VlaamsBrabant,680,149,196,Flanders,6,320,72,58,5,17,7,VBR,1155843
2020-04-06,WestVlaanderen,906,173,223,Flanders,11,676,127,77,1,33,25,VWV,1525255
2020-04-07,Antwerpen,921,216,179,Flanders,14,960,230,183,2,86,79,VAN,1869730
2020-04-07,BrabantWallon,172,54,33,Wallonia,2,66,16,13,0,5,3,WBR,406019
2020-04-07,Brussels,688,184,140,Brussels,16,938,202,172,18,79,78,BRU,1218255
2020-04-07,Hainaut,662,174,153,Wallonia,15,707,147,120,9,48,78,WHT,1346840
2020-04-07,Limburg,822,305,221,Flanders,7,491,98,71,3,45,48,VLI,877370
2020-04-07,Liège,734,219,202,Wallonia,12,612,153,142,3,45,49,WLG,1109800
2020-04-07,Luxembourg,178,64,48,Wallonia,3,125,27,19,0,12,12,WLX,286752
2020-04-07,Namur,273,96,77,Wallonia,6,141,41,34,2,15,16,WNA,495832
2020-04-07,OostVlaanderen,830,168,146,Flanders,14,691,157,122,2,61,75,VOV,1200945
2020-04-07,VlaamsBrabant,899,197,131,Flanders,6,311,73,56,5,31,33,VBR,1155843
2020-04-07,WestVlaanderen,1173,213,153,Flanders,11,673,132,76,1,63,53,VWV,1525255
2020-04-08,Antwerpen,978,178,216,Flanders,14,940,229,181,2,52,75,VAN,1869730
2020-04-08,BrabantWallon,180,27,40,Wallonia,2,67,15,11,0,9,7,WBR,406019
2020-04-08,Brussels,728,157,174,Brussels,15,911,193,161,18,68,79,BRU,1218255
2020-04-08,Hainaut,868,220,166,Wallonia,14,682,150,125,9,52,53,WHT,1346840
2020-04-08,Limburg,879,231,214,Flanders,7,480,96,71,3,59,61,VLI,877370
2020-04-08,Liège,753,223,160,Wallonia,12,622,161,144,2,53,45,WLG,1109800
2020-04-08,Luxembourg,199,71,37,Wallonia,3,116,27,17,0,12,17,WLX,286752
2020-04-08,Namur,280,75,70,Wallonia,6,173,48,35,3,39,6,WNA,495832
2020-04-08,OostVlaanderen,1053,171,169,Flanders,14,670,161,116,2,48,62,VOV,1200945
2020-04-08,VlaamsBrabant,839,141,146,Flanders,6,303,74,57,6,22,23,VBR,1155843
2020-04-08,WestVlaanderen,1069,185,172,Flanders,11,652,131,76,1,45,55,VWV,1525255
2020-04-09,Antwerpen,990,199,302,Flanders,14,917,219,184,2,60,69,VAN,1869730
2020-04-09,BrabantWallon,162,23,53,Wallonia,2,69,13,11,0,9,4,WBR,406019
2020-04-09,Brussels,740,211,162,Brussels,15,907,198,156,17,80,72,BRU,1218255
2020-04-09,Hainaut,1194,233,272,Wallonia,14,712,154,125,9,67,44,WHT,1346840
2020-04-09,Limburg,753,195,255,Flanders,7,475,93,74,3,42,36,VLI,877370
2020-04-09,Liège,713,250,236,Wallonia,12,639,161,148,2,49,46,WLG,1109800
2020-04-09,Luxembourg,186,47,39,Wallonia,3,111,27,19,0,13,7,WLX,286752
2020-04-09,Namur,317,69,55,Wallonia,6,182,50,35,3,26,13,WNA,495832
2020-04-09,OostVlaanderen,1021,192,363,Flanders,14,677,163,116,2,49,45,VOV,1200945
2020-04-09,VlaamsBrabant,745,159,173,Flanders,6,303,78,53,6,22,20,VBR,1155843
2020-04-09,WestVlaanderen,1165,228,286,Flanders,11,644,122,72,0,45,48,VWV,1525255
2020-04-10,Antwerpen,1199,204,264,Flanders,14,907,216,181,3,44,78,VAN,1869730
2020-04-10,BrabantWallon,209,53,34,Wallonia,2,68,15,10,0,5,5,WBR,406019
2020-04-10,Brussels,793,168,141,Brussels,16,902,197,158,18,59,82,BRU,1218255
2020-04-10,Hainaut,938,238,247,Wallonia,14,741,146,119,11,57,29,WHT,1346840
2020-04-10,Limburg,952,250,324,Flanders,7,481,101,72,3,45,42,VLI,877370
2020-04-10,Liège,1023,259,234,Wallonia,12,629,156,141,2,46,40,WLG,1109800
2020-04-10,Luxembourg,102,20,25,Wallonia,3,118,24,19,0,9,4,WLX,286752
2020-04-10,Namur,265,44,48,Wallonia,6,187,51,32,4,17,12,WNA,495832
2020-04-10,OostVlaanderen,979,182,401,Flanders,14,691,167,127,2,61,49,VOV,1200945
2020-04-10,VlaamsBrabant,722,181,227,Flanders,6,298,73,51,5,29,27,VBR,1155843
2020-04-10,WestVlaanderen,1140,187,343,Flanders,11,641,116,71,0,49,50,VWV,1525255
